transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-2F8D1816E1B2,USR0027,6760.179505307302,2024-05-12T00:23:51.007872,Mumbai,mumbai,Food & Dining,DEV-E7B94D4C,mobile,Wallet,31278.64,success,192.182.162.153,
TXN-22F4A0BF63B1,USR0069,931.2690412203751,20240216054101,LKO,Lucknow,Travel,DEV-8657F3E2,mobile,UPI,135573.01,success,192.38.168.129,
TXN-6E52F9217AEC,USR0045,4.22,2024-03-27T06:58:30,ahmedabad,Ahmedabad,Utilities,CNP-838B1DD2,ATM,Card,51743.22,success,192.210.142.44,
TXN-8420244A836E,USR0044,,1710826362,jaipur,Jaipur,Healthcare,DEV-C2F0F24E,web,Wallet,166936.69,success,192.73.41.23,
TXN-127ED6AA4445,USR0008,540 INR,24-Mar-2024,DELHI,delhi,Food & Dining,DEV-E542488C,mobile,UPI,49440.16,failed,192.222.26.162,
TXN-A70924175852,USR0023,9949.67,"June 09, 2024 12:06 PM",LKO,Lucknow,Electronics,DEV-9D08D512,ATM,UPI,0.0,success,192.197.33.64,
TXN-48F56D699318,USR0079,6488.288532356429,2024-04-16T22:47:44.561652,Jaipur,JAI,Healthcare,DEV-87BECBE5,web,Card,83559.59,success,not_an_ip,
TXN-7B9815F70C59,USR0060,8769.7,05/02/2024 23:26:37,Hyderabad,HYD,Electronics,DEV-888653EA,web,UPI,25446.11,success,192.231.148.95,
TXN-DC861F0AEB65,USR0033,2120.0211016116878,20240221205612,ahmedabad,Ahmedabad,Fuel,DEV-7E39F756,mobile,UPI,167457.56,success,192.167.139.188,
TXN-7AC2CCB86DE6,USR0027,,2024-05-30T21:46:05.998902,Mumbai,MUMBAI,Clothing,DEV-E7B94D4C,ATM,UPI,0.0,success,192.182.162.199,5142.865887395275
TXN-9C857C81E79B,USR0061,2155.6587236940163,27/03/2024 20:17:34,HYDERABAD,HYD,Travel,DEV-B60819A7,web,Card,134491.36,success,192.111.18.159,
TXN-43F975290E48,USR0066,6389.46,2024-01-17T20:54:06.278622,HYDERABAD,hyderabad,Education,DEV-8384D381,web,UPI,123843.19,success,192.22.73.43,
TXN-79D7F01D1281,USR0027,5279.238900340693,13/05/2024 00:32:03,mUMBAI,mUMBAI,Travel,DEV-E7B94D4C,ATM,UPI,20305.32,success,192.182.162.31,
TXN-4BC8643638D8,USR0013,10709.633405604141,29-May-2024,Lucknow,Lucknow,Clothing,DEV-3010604A,web,Wallet,46293.94,success,192.227.235.93,
TXN-EFD2A8859B37,USR0011,2811.1,09/03/2024 03:35:07,bangalore,Bangalore,Clothing,DEV-086A0CC9,ATM,Card,51746.08,success,192.84.216.181,
TXN-BB1279FD9D2F,USR0037,2090.286019105047,1706968982,jaipur,Jaipur,Healthcare,DEV-615F277B,ATM,NetBanking,94751.07,pending,192.248.15.121,
TXN-AF296E653D8E,USR0050,2666.7552391780837,10/06/2024 03:18:29,Jaipur,Jaipur,Ut...,DEV-C5C9E23E,ATM,UPI,114376.84,failed,192.232.39.225,
TXN-F8B9AFA6FEEB,USR0021,3832.42,20240213211855,Bengaluru,PNQ,Clothing,DEV-8F2A3284,ATM,UPI,152999.74,success,192.83.126.109,
TXN-6F96E1460CD0,USR0021,Rs 4533,2024-03-09T21:49:19.278776,BLR,BLR,Electronics,DEV-CBA811D2,ATM,UPI,116932.82,success,192.83.126.202,
TXN-249221499DAE,USR0032,1666.92,2024-04-15T11:49:24.418949,JAI,JAI,Grocery,DEV-E8F9EDA9,ATM,Card,18938.61,success,192.47.72.158,
TXN-2DCFEB559D9A,USR0038,3641.7,2024-04-01T03:25:15.552190,LKO,Lucknow,Education,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.210,
TXN-75B5C4FF1EEA,USR0026,4194.679627077066,1717874492,PNQ,PNQ,Utilities,DEV-B73DE612,mobile,Card,98903.86,success,192.17.87.46,
TXN-C6AF05C6185C,USR0034,9332.37823849909,1717503463,mUMBAI,BOM,Entertainment,DEV-836F382E,web,NetBanking,121851.67,success,192.125.124.116,
TXN-E90E4349A9B8,USR0047,1770.5760359018695,2024-05-25T11:44:46.218978,JAI,JAI,Healthcare,DEV-73676519,mobile,NetBanking,55547.4,success,192.176.163.128,
TXN-2B2F28098CDF,USR0055,1686.7644800017094,1712264930,HYD,HYD,Food & Dining,DEV-242A283D,mobile,Wallet,nan,success,192.220.121.50,
TXN-92406A063422,USR0006,6444.2702,20240621152403,PNQ,pune,Travel,DEV-E817959F,ATM,Card,85017.17,success,192.32.250.86,
TXN-E22C2FEE63DD,USR0053,1364.3999122205687,2024-05-11T01:07:03.544858,DEL,DELHI,Entertainment,DEV-8C1C0A96,mobile,Card,92143.61,success,192.222.42.50,
TXN-27F0ADA72618,USR0045,9165.478506161786,"January 16, 2024 05:51 AM",Ahmedabad,AMD,Fuel,DEV-A65DCC48,ATM,UPI,114595.86,success,192.210.142.194,
TXN-D87E1E7DE353,USR0078,55918.36,"April 18, 2024 04:24 AM",PNQ,pune,Clothing,DEV-16879C69,ATM,UPI,0.0,success,192.192.189.2,
TXN-74AA912DA022,USR0074,1.0,2024-02-17T10:13:43.520998,MUMBAI,BOM,Travel,DEV-C6AEF8D2,ATM,NetBanking,30340.98,success,192.74.61.104,
TXN-77943A53C3FE,USR0071,,2024-03-19T17:33:00.298190,JAI,JAI,Entertainment,DEV-52E838A1,mobile,Wallet,34488.06,success,192.206.119.175,4211.5574316314805
TXN-0424CFA91A76,USR0075,1301.677916881147,20/04/2024 06:23:40,MAA,Madras,Entertainment,N/A,mobile,Card,144177.86,success,192.60.99.212,
TXN-47845B0D761A,USR0047,2332.53,1717732892,JAI,Jaipur,Entertainment,DEV-73676519,mobile,NetBanking,42034.84,success,192.176.163.43,
TXN-B8667226CF71,USR0058,3246.93,24/06/2024 13:55:24,CCU,CCU,Food & Dining,DEV-9A71CA57,mobile,UPI,117022.52,success,nan,
TXN-09F0B7EC9105,USR0041,1098.6,2024-02-03T19:24:14.795973,Lucknow,lucknow,Food & Dining,DEV-33E6315B,web,NetBanking,124317.82,success,192.53.172.197,
TXN-9B90AA64CB54,USR0068,1296.15,20240204171659,HYDERABAD,HYDERABAD,Entertainment,DEV-E82A3776,web,,0.0,success,192.107.227.93,
TXN-2DC8B8A61A5B,USR0022,1714.4121136314616,23/02/2024 09:25:49,Bombay,mumbai,Clothing,DEV-2E4EF3A3,mobile,Card,67806.63,failed,192.62.225.54,
TXN-89E53A1EC678,USR0077,3004.7772,20240301075340,Mumbai,Bombay,Entertainment,DEV-E8D36609,ATM,UPI,76391.76,success,192.98.123.120,
TXN-195D666F2B35,USR0066,5820.48,2024-01-01T14:53:24.843316,hyderabad,hyderabad,Travel,,ATM,Card,153957.92,success,192.22.73.4,
TXN-2F6D51D4A6CC,USR0008,798.92,20240413080453,DEL,delhi,Education,DEV-E542488C,mobile,UPI,42352.56,success,192.222.26.19,
TXN-C9C24751DAD0,USR0074,4313.622507367525,1708407748,bangalore,BENGALURU,Healthcare,DEV-41149768,ATM,Card,21754.82,success,192.74.61.122,
TXN-EE753A416816,USR0078,11425.68,03-Feb-2024,Mumbai,ahmedabad,N/A,DEV-16879C69,web,UPI,151.85,success,192.192.189.114,
TXN-CCE5EEDC87E3,USR0018,3741.82,1705398439,jaipur,BLR,Food & Dining,DEV-5A0A15C2,web,UPI,98629.44,success,192.112.41.200,
TXN-9850590BA3AB,USR0075,2449.7965939517517,1713117970,PNQ,PNQ,Utilities,DEV-ED93D48C,web,Card,154066.0,success,192.60.99.116,
TXN-C5A2E1450904,USR0071,3659 INR,2024-02-17T06:50:37.944834,jaipur,JAI,Food & Dining,DEV-52E838A1,mobile,Card,98404.71,success,192.206.119.77,
TXN-F064CBFCE68C,USR0062,7246.89,"February 24, 2024 10:15 AM",Pune,MAA,Food & Dining,NA,mobile,NetBanking,96714.74,success,192.80.171.32,
TXN-35B6033D3CE2,USR0032,3204.18,2024-06-04T03:23:45,Pune,Lucknow,Travel,ATO-BC6A0E64,web,NetBanking,14809.63,success,23.204.92.145,
TXN-0727746071F6,USR0056,887.0,2024-04-07T00:41:09,Madras,MAA,Entertainment,NEW-628B9685,mobile,NetBanking,161329.72,success,231.48.131.10,
TXN-8349BE846A4F,USR0062,4382.94,02-28-2024 10:25,Pune,Pune,N/A,DEV-5877E23E,ATM,NetBanking,76589.08,success,192.80.171.30,
TXN-12005FE69893,USR0059,5987.68,"February 21, 2024 03:51 AM",CHENNAI,Bengaluru,Healthcare,DEV-5F99A6B9,web,NetBanking,177999.39,success,192.153.112.87,
TXN-8CEF16BD646B,USR0062,2149.185365347418,2024-02-13T04:15:23.619216,pune,pune,Entertainment,DEV-5877E23E,web,Wallet,112814.26,success,192.80.171.87,
TXN-819681972896,USR0042,2817 INR,20240524062241,PNQ,PNQ,Travel,DEV-10DA320E,web,NetBanking,60182.19,success,192.81.238.146,
TXN-83C0502401EB,USR0046,5370.79,18/02/2024 07:25:32,Madr#,chennai,Food & Dining,DE#,mobile,NetBanking,,success,192.228.28.250,
TXN-8669F0B8330F,USR0055,1327.7652971021748,2024-03-16T20:59:36.015971,hyderabad,Hyderabad,N/A,DEV-242A283D,mobile,UPI,157210.26,success,192.220.121.14,
TXN-378DC3C3B958,USR0060,₹4629,2024-01-29T07:06:02.080346,PNQ,lucknow,Food & Dining,DEV-71258679,web,UPI,61537.9,success,192.231.148.148,
TXN-5B7BF99BED4F,USR0073,6512.4610673853895,18/05/2024 23:45:54,bangalore,BENGALURU,NA,DEV-000C2DCA,ATM,UPI,0.0,success,192.71.197.229,
TXN-788DD8A6E47B,USR0030,Rs 2403,02-Jun-2024,Kolkata,CCU,Grocery,DEV-DAE1980F,web,NetBanking,9255.9,success,192.106.120.194,
TXN-7F07C8B1FC50,USR0023,3024.945033819514,20240211121139,Lucknow,LKO,Education,DEV-9D08D512,ATM,Wallet,0.0,success,192.197.33.215,
TXN-C9B7F89B9E85,USR0009,2985.2424726219588,20240206190451,Calcutta,Pune,Entertainment,DEV-899D78E3,web,Card,114243.26,success,192.91.54.81,
TXN-06AEF2CA83A7,USR0038,1450.145992309198,2024-03-21T07:52:06.967577,LKO,Lucknow,Healthcare,DEV-CDC766D7,mobile,Card,0.0,success,,
TXN-AADFB4046C26,USR0033,,2024-02-24T01:27:09.964987,AMD,ahmedabad,Grocery,DEV-7E39F756,mobile,UPI,162063.17,success,192.167.139.14,
TXN-3C3337C2CE06,USR0064,4915.241302623364,1707807864,kolkata,Kolkata,Travel,DEV-5497468C,web,NetBanking,176131.84,success,192.141.214.66,
TXN-075A9FC3804B,USR0074,3197.200099689304,21/02/2024 21:21:06,JAI,Jaipur,Electronics,DEV-C6AEF8D2,ATM,UPI,18557.62,success,192.74.61.99,
TXN-D514D3634FE1,USR0043,367.55,05-19-2024 03:49,Delhi,DELHI,Fuel,DEV-54FFCBDF,mobile,UPI,,failed,192.138.55.221,
TXN-05AAA195C0E9,USR0038,5930.1922,2024-04-02T04:15:19.325234,lucknow,Madras,Entertainment,,mobile,Card,0.0,success,192.150.123.221,
TXN-91F258A8552F,USR0077,2936.85,"March 21, 2024 03:27 PM",BOM,mUMBAI,Travel,DEV-E8D36609,ATM,UPI,45211.5,success,192.98.123.108,
TXN-AF7C173DC0F9,USR0062,5918.080436872633,03/03/2024 12:49:02,PNQ,PNQ,Fuel,DEV-5877E23E,ATM,UPI,67543.79,success,192.80.171.165,
TXN-ED802ECECBA0,USR0025,₹11570,25/03/2024 10:11:56,kolkata,CCU,Fuel,DEV-46B058CE,ATM,UPI,155265.14,success,192.80.103.202,
TXN-0D6C365B377A,USR0023,3671.84,2024-02-04T18:06:04.272130,lucknow,LKO,Fuel,DEV-58413333,web,UPI,0.0,success,192.197.33.184,
TXN-D876C1112356,USR0065,2477.1482564189305,19-Mar-2024,BOM,Mumbai,Travel,DEV-A3CFD507,web,UPI,33287.43,failed,192.114.114.156,
TXN-5FB9DFAC8C83,USR0075,3262.194903053071,03-31-2024 23:13,Chennai,MAA,Travel,DEV-ED93D48C,mobile,Wallet,169131.47,success,192.60.99.132,
TXN-A1C64C7ECC74,USR0075,2036.0825307067348,05/04/2024 11:21:41,ahmedabad,ahmedabad,Utilities,DEV-ED93D48C,ATM,NetBanking,164849.81,success,192.60.99.34,
TXN-70C0FD3D21E2,USR0008,368.62,"April 07, 2024 02:54 PM",Delhi,DEL,Utilities,DEV-E542488C,mobile,NetBanking,44884.15,success,192.222.26.93,
TXN-DB78B768E324,USR0052,1079.43,20240309024547,chennai,Chennai,Food & Dining,nan,mobile,NetBanking,149983.66,success,192.175.64.36,
TXN-5E288C4A0928,USR0077,,1710493819,Mumbai,Mumbai,Utilities,DEV-C14E2CFB,ATM,UPI,60951.39,success,192.98.123.152,2382.400005805304
TXN-25B086FECEEF,USR0057,2133.6926886000483,2024-01-24T11:15:51.199283,HYDERABAD,HYDERABAD,Grocery,DEV-126D0500,web,NetBanking,45635.46,success,192.165.131.88,
TXN-193BB001FEEE,USR0033,2340.8127902379965,20240224151801,AMD,ahmedabad,Fuel,DEV-EA6AF635,mobile,UPI,159722.36,success,192.167.139.13,
TXN-BF17CD286AE4,USR0043,₹253,1719235048,DEL,New Delhi,Grocery,DEV-54FFCBDF,mobile,UPI,120320.13,success,192.138.55.78,
TXN-D6CB3E46356B,USR0076,9027.55,2024-05-19T00:31:03.649581,mumbai,MUMBAI,Healthcare,DEV-81F2A99F,ATM,NetBanking,0.0,success,192.120.107.212,
TXN-57696683579C,USR0079,2322.8607220839776,04-12-2024 01:30,JAI,jaipur,Clothing,DEV-87BECBE5,web,nan,109947.07,success,192.112.125.6,
TXN-307CC0AFBF62,USR0053,,"May 15, 2024 06:12 AM",Delhi,delhi,Travel,DEV-490207D1,mobile,Card,76849.79,success,192.222.42.75,₹3809
TXN-628469B210E7,USR0049,807.79,"April 18, 2024 07:05 PM",Madras,CHENNAI,Food & Dining,D??,web,NetBanking,69235.74,success,192.190.114.240,
TXN-C04037F01FFE,USR0076,5711.275177882097,20240510235728,BLR,Bangalore,Electronics,DEV-85FA2A2D,mobile,NetBanking,0.0,success,192.120.107.123,
TXN-7A7F25526C5A,USR0019,203.77818057898202,2024-02-02T14:31:06.167884,AMD,Ahmedabad,Electronics,DEV-C84ABCD7,web,NetBanking,144546.08,pending,192.196.46.54,
TXN-3C433F0E7EF6,USR0014,1765.3209819096658,2024-05-02T17:03:44.223205,ahmedabad,AMD,Utilities,DEV-46AD051A,ATM,NetBanking,26703.95,success,N/A,
TXN-FFF1B851781A,USR0015,1043.49,12/04/2024 22:40:20,Lucknow,lucknow,Clothing,DEV-9F7F3472,ATM,Wallet,0.0,pending,192.194.13.176,
TXN-B71F14CCFEDF,USR0053,1808.8101521931026,2024-05-11T22:55:22.715909,Delhi,Ahmedabad,Food & Dining,DEV-490207D1,mobile,Card,nan,success,192.222.42.109,
TXN-D8D0EF4BDA9F,USR0032,₹1685,1712644446,JAI,JAI,Food & Dining,DEV-E8F9EDA9,mobile,Card,27205.84,success,192.47.72.94,
TXN-5549258FEFEB,USR0006,1752.5684279826069,"June 16, 2024 05:42 AM",Pune,Pune,Electronics,DEV-194045B1,web,Wallet,96880.82,success,192.32.250.231,
TXN-9489D3890781,USR0061,₹2959,01/05/2024 13:56:11,CCU,CCU,Travel,DEV-B60819A7,web,Card,N/A,success,192.111.18.46,
TXN-95B8623A63F7,USR0051,363.0,1717021775,jaipur,Jaipur,,DEV-B2D3566B,web,Wallet,72947.22,success,192.33.11.46,
TXN-63F1C3EE268C,USR0040,₹4410,2024-04-05T06:54:24.193027,JAI,pune,Healthcare,DEV-12899003,web,Card,3979.03,success,192.153.11.167,
TXN-98A9F393FA99,USR0020,15295.99,2024-06-14T03:57:24,Jaipur,jaipur,Tra,DEV-175B1F96,web,Card,26281.15,success,192.96.196.223,
TXN-10DBDB6A6176,USR0027,₹3754,08-May-2024,BOM,Bombay,Fuel,DEV-E7B94D4C,mobile,UPI,46117.49,success,192.182.162.54,
TXN-D695F56DC81B,USR0014,879.47,1715479429,ahmedabad,Lucknow,Travel,DEV-46AD051A,ATM,NetBanking,20642.79,success,192.150.110.211,
TXN-E0B2676AF783,USR0004,6766.49,20/04/2024 20:02:06,chennai,Madras,Utilities,NA,web,Wallet,0.0,success,192.72.40.254,
TXN-AF0270B29ED9,USR0023,8025.19,2024-05-18T09:51:57,LKO,lucknow,Electronics,DEV-9D08D512,ATM,UPI,N/A,success,192.197.33.8,
TXN-FEC6B11CBA5F,USR0068,₹943,06/01/2024 13:40:03,hyderabad,Hyderabad,Utilities,DEV-E82A3776,ATM,UPI,10192.31,success,192.107.227.110,
TXN-4E999CAC5380,USR0053,4499.274668536771,05-02-2024 07:48,Delhi,delhi,NA,DEV-490207D1,mobile,Wallet,109678.01,success,192.222.42.179,
TXN-1F9216BA1849,USR0013,,16/04/2024 18:24:12,LKO,Lucknow,Electronics,DEV-3010604A,ATM,Wallet,0.0,pending,192.227.235.227,8652.93
TXN-40A877F550D0,USR0068,1390.8412760689998,2024-01-31T09:52:14.028130,Calcutta,CCU,Travel,DEV-A5173712,web,NetBanking,0.0,success,192.107.227.182,
TXN-D1437A6A4A1C,USR0002,938.3158589517042,"March 02, 2024 01:00 PM",Jaipur,Bengaluru,Clothing,DEV-5E5EBD15,mobile,UPI,86336.44,success,192.60.130.119,
TXN-9934D1B8EA92,USR0036,7231.51,2024-02-19T17:37:02.972888,chennai,Bengaluru,Electronics,DEV-52192...,ATM,Wallet,97204.38,success,192.246.188.167,
TXN-80FCA10E5C43,USR0039,8844.535096142903,1707968982,JAI,Jaipur,Grocery,NEW-335A9257,mobile,UPI,2198.41,failed,27.183.61.36,
TXN-46BCE0A9FD36,USR0053,3177.25830712897,2024-05-09T08:56:21.506194,New Delhi,Delhi,Utilities,DEV-8C1C0A96,mobile,Card,93508.01,success,192.222.42.201,
TXN-C3688FB8905F,USR0012,2079.806818103383,2024-04-27T03:17:27.661850,mumbai,Mumbai,Fuel,DEV-0ED55337,web,Wallet,0.0,success,192.17.55.235,
TXN-61AE95A595BE,USR0062,,28/02/2024 20:20:31,PNQ,pune,Fuel,DEV-5877E23E,ATM,UPI,76589.08,failed,192.80.171.42,
TXN-D458718FF3B2,USR0065,2550.259504749829,03-31-2024 11:11,mumbai,MUMBAI,Fuel,DEV-A3CFD507,web,NetBanking,nan,success,192.114.114.11,
TXN-B084E08B98B8,USR0012,1206.6387571236771,2024-03-31T22:05:23.384760,mumbai,Bombay,Utilities,DEV-DB1F34D7,web,Wallet,10052.91,success,192.17.55.241,
TXN-FCD0882ECB80,USR0073,4098.54,2024-05-18T06:05:10.623869,Madras,Madras,Grocery,DEV-441223C2,ATM,Card,0.0,success,192.71.197.111,
TXN-E17304973C28,USR0079,2771.44,1712660710,JAI,Mumbai,Grocery,DEV-87BECBE5,web,Card,,success,192.112.125.64,
TXN-A2E362483AB1,USR0005,6376.3510680451,1708808081,HYDERABAD,Hyderabad,Utilities,DEV-9571BDB8,mobile,,64259.59,success,192.92.217.76,
TXN-39866F777336,USR0054,6365.184304709176,2024-04-19T15:53:22.454193,BLR,BLR,Clothing,DEV-74E33BAA,ATM,NetBanking,0.0,success,192.206.172.195,
TXN-98D8250A1FA0,USR0018,₹2611,2024-01-19T08:11:44.668162,Jai??,JAI,Clothing,DEV-5A0A15C2,web,NetBanking,91793.94,success,192.112.41.32,
TXN-4755AA8BE897,USR0017,6700.11,20/03/2024 09:16:42,Calcutta,CCU,Healthcare,DEV-BFA447A1,ATM,NetBanking,61194.27,success,nan,
TXN-AEDCE75FED79,USR0003,661.6923862434545,2024-05-28T18:23:35.538626,LKO,Lucknow,Electronics,DEV-84955DD2,web,NetBanking,38342.22,success,192.115.151.206,
TXN-2DD33A4F551B,USR0066,3892.57,25/01/2024 01:54:00,HYDERAB#,hyderabad,Electronics,DEV#,ATM,Card,114133.03,success,192.22.73.211,
TXN-52AA9AD76EE8,USR0061,Rs 1621,2024-04-15T14:49:30.554161,Hyderabad,hyderabad,Grocery,DEV-B60819A7,mobile,Card,103174.61,success,nan,
TXN-BB273FA32FE3,USR0046,6586.659163813668,2024-02-21T08:42:21.002137,CHENNAI,Madras,Utilities,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.128,
TXN-5110B5A002A4,USR0072,11245.049799903236,2024-03-04T17:38:58.484859,jaipur,Jaipur,Grocery,DEV-8596#,ATM,Wallet,40065.43,pending,192.115.230.127,
TXN-EE4224BDB7AF,USR0033,,2024-02-07T18:37:34.565783,AMD,AMD,Travel,DEV-EA6AF635,mobile,Wallet,177866.52,success,192.167.139.130,3691.8605930499307
TXN-364478D1B6CB,USR0019,293.03,20240213231105,AMD,BLR,Grocery,DEV-00E01FDD,web,Card,143408.53,success,192.196.46.156,
TXN-F3E56EDCB13E,USR0073,6977.52,"May 04, 2024 01:56 AM",BENGALURU,Bangalore,Healthcare,,ATM,Card,75414.95,success,192.71.197.180,
TXN-3A82234BA7A7,USR0049,₹697,04-26-2024 19:25,chennai,Chennai,T#,DEV-A8A957CE,ATM,NetBanking,66900.82,success,192.190.114.162,
TXN-25F7D0E8DF83,USR0030,2531.68,26/05/2024 13:16:25,CCU,CCU,Healthcare,DEV-03C732B7,web,nan,21369.83,success,192.106.120.187,
TXN-B87FD08EDE31,USR0072,32035.37,23/05/2024 02:20:46,jaipur,jaipur,Food & Dining,DEV-8596C063,web,Wallet,0.0,success,192.115.230.71,
TXN-968373315FD7,USR0006,7952.553328390311,11/06/2024 23:35:51,PNQ,Pune,Utilities,DEV-194045B1,ATM,Wallet,111908.65,success,nan,
TXN-CBE0026C8568,USR0073,4212 INR,2024-05-18T05:31:13.928805,Bengaluru,BLR,Healthcare,DEV-000C2DCA,ATM,NetBanking,0.0,success,192.71.197.125,
TXN-F83F3154F730,USR0017,,1710909717,Kolkata,Calcutta,Travel,DEV-BFA447A1,ATM,UPI,67894.39,success,192.185.30.80,
TXN-05007CA62ABE,USR0023,2564.5724,03/02/2024 15:31:44,LKO,chennai,Education,DEV-58413333,ATM,UPI,0.0,failed,192.197.33.163,
TXN-64FB549AB668,USR0040,4212.1692504512375,20240327200333,New Delhi,chennai,Healthcare,DEV-12899003,ATM,Card,35634.1,success,192.153.11.20,
TXN-678B1493CDCC,USR0008,,09/04/2024 02:10:22,DEL,Delhi,Clothing,DEV-CF9A4BD7,ATM,UPI,44384.82,success,192.222.26.157,
TXN-2BD82B22FE72,USR0060,7096.687712712089,2024-02-19T19:17:00.223326,Pune,Pune,Education,DEV-888653EA,web,UPI,0.0,success,192.231.148.160,
TXN-1A7AFF377047,USR0047,638.56,1717594480,JAI,JAI,Entertainment,DEV-73676519,ATM,NetBanking,49398.35,success,192.176.163.25,
TXN-BF9E78F753D2,USR0008,662.95,1712344671,Delhi,Chennai,Grocery,DEV-CF9A4BD7,mobile,NetBanking,NA,pending,192.222.26.158,
TXN-334530550FFE,USR0073,7740 INR,2024-05-10T08:03:21.019277,BLR,BLR,Clothing,DEV-000C2DCA,ATM,Card,47657.57,success,192.71.197.140,
TXN-6C1BE684095C,USR0011,5202.846709461414,2024-03-12T08:26:13.044382,BENGALURU,BLR,Clothing,DEV-222FBA09,ATM,Card,46543.24,success,,
TXN-11650A26F88C,USR0065,4328.8888357503465,03/04/2024 22:58:30,BOM,mUMBAI,Electronics,nan,web,NetBanking,NA,success,999.168.1.1,
TXN-DD89F57A2EDC,USR0057,7506.82,"June 13, 2024 06:31 AM",Delhi,hyderabad,Education,ATO-BB23BB1B,web,,NA,success,,
TXN-428776AA28E5,USR0028,1957.95,1710327257,mumbai,Jaipur,Healthcare,DEV-2F256875,ATM,UPI,173190.46,success,192.61.72.88,
TXN-03642E0C853B,USR0045,5472.8900,"May 13, 2024 06:56 PM",ahmedabad,ahmedabad,Electronics,DEV-A65DCC48,ATM,UPI,77639.43,success,192.210.142.20,
TXN-AEF203D817B3,USR0029,1639.6568557931655,21/03/2024 14:04:25,ahmedabad,AMD,Entertainment,DEV-67679CC0,mobile,Wallet,15115.58,success,192.201.122.114,
TXN-946086F393C8,USR0024,6616.56,28/01/2024 03:36:57,Lucknow,Lucknow,Electronics,DEV-530A1B2A,ATM,Wallet,138056.98,success,192.224.156.122,
TXN-64B1B2084C96,USR0063,4190.54,20240304183350,Calcutta,chennai,Clothing,DEV-F8951EBE,mobile,UPI,128521.8,success,N/A,
TXN-7F340AC4ADD2,USR0020,5550.39,2024-04-13T01:24:36.387352,Jaipur,Jaipur,Utilities,DEV-175B1F96,web,NetBanking,89367.57,success,192.96.196.69,
TXN-39903E00C376,USR0015,1564.52,"April 05, 2024 09:35 PM",lucknow,lucknow,Healthcare,DEV-9F7F3472,mobile,Card,2209.59,failed,192.194.13.209,
TXN-1066A7E2F751,USR0054,6161.856463980901,16-Apr-2024,bangalore,kolkata,Clothing,DEV-99AC37A0,web,,3671.48,success,192.206.172.116,
TXN-920438F89854,USR0037,2677.9960,"February 11, 2024 06:33 PM",jaipur,JAI,Food & Dining,DEV-615F277B,mobile,NetBanking,77231.74,success,192.248.15.161,
TXN-B29959064F8F,USR0006,5501.19,04/06/2024 02:27:12,PNQ,PNQ,Clothing,DEV-194045B1,ATM,UPI,156888.82,success,192.32.250.173,
TXN-065B152D5477,USR0060,6040.284689637622,2024-02-19T17:39:46.868451,Pune,Bangalore,NA,DEV-D8B7F0E3,web,UPI,0.0,failed,192.231.148.246,
TXN-4F70DA513FE6,USR0045,,2024-01-20T21:31:03.339912,CHENNAI,Madras,Utilities,DEV-9C2EA584,ATM,UPI,91821.76,success,192.210.142.201,3126.3090862603935
TXN-01AE7F5EEC0E,USR0029,2371.55,1713521822,AMD,AMD,Healthcare,NEW-FD707733,mobile,NetBanking,12744.04,success,79.65.75.149,
TXN-B158F4FB19F6,USR0063,4104.81,12/03/2024 06:51:08,Kolkata,kolkata,Electronics,DEV-F8951EBE,mobile,Card,76585.3,success,192.108.171.10,
TXN-A27A4973DF49,USR0047,1437.247067442407,2024-05-27T12:55:50.485783,Bangalore,bangalore,Fuel,DEV-73676519,mobile,,52463.86,success,192.176.163.35,
TXN-DB156737580C,USR0024,5757.3600,2024-01-28T03:35:52,Bengaluru,BLR,Electronics,DEV-530A1B2A,ATM,Card,143828.47,success,192.224.156.234,
TXN-7D8D82912E4B,USR0007,734.6802034327114,2024-03-28T11:43:56.773323,kolkata,CCU,Travel,DEV-BE160051,ATM,NetBanking,53312.5,success,192.50.181.66,
TXN-F9B08AFB0E96,USR0033,4320.126209188511,20240229224825,ahmedabad,Ahmedabad,Ent,DEV-7E39F756,mobile,UPI,155402.24,success,192.167.139.101,
TXN-233E4F739C08,USR0079,5947.2820858539435,1713558756,jaipur,Jaipur,,DEV-87BECBE5,web,NetBanking,66526.08,success,192.112.125.119,
TXN-02F02312E2C5,USR0060,7962.863854364186,"February 12, 2024 10:20 PM",PNQ,PNQ,Grocery,DEV-D8B7F0E3,web,UPI,0.0,failed,192.231.148.24,
TXN-BD3781AF0141,USR0012,1865.9619736003067,08/04/2024 02:15:59,BOM,mumbai,Education,DEV-0ED55337,web,Wallet,1768.9,pending,192.17.55.89,
TXN-2F116120BF49,USR0063,1450.01,25/03/2024 23:35:51,CCU,kolkata,,DEV-F8951EBE,mobile,NetBanking,87923.35,success,192.108.171.169,
TXN-CD8964C817AA,USR0074,3938.06,2024-05-25T00:19:53,JAI,Jaipur,Electronics,DEV-C6AEF8D2,ATM,Card,0.0,success,192.74.61.120,
TXN-B2F3A5F053BC,USR0001,₹358,04-04-2024 02:44,delhi,New Delhi,Groce#,DEV-CEAEBD15,ATM,Card,57067.74,success,192.27.174.126,
